timestamp,v_id,x,y,speed_kmh,throttle,brake,steer,collision
0.5,295,67.98,-14.41,0.02,0.0,0.0,0.0,0
0.5,296,50.72,12.58,12.36,0.85,0.0,0.032,0
0.5,297,52.39,19.97,12.11,0.231,0.0,-0.001,0
0.5,299,38.45,-5.07,12.11,0.85,0.0,-0.073,0
0.5,300,46.42,2.9,12.11,0.85,0.0,-0.085,0
0.5,301,77.03,-16.23,12.11,0.187,0.0,-0.009,0
0.5,302,84.83,-17.66,12.11,0.187,0.0,-0.011,0
0.5,303,105.78,-21.01,12.12,0.85,0.0,0.006,0
1.0,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
1.0,296,50.26,10.2,22.23,0.85,0.0,0.082,0
1.0,297,51.9,17.8,20.4,0.85,0.0,0.0,0
1.0,299,36.15,-5.7,22.01,0.85,0.0,-0.081,0
1.0,300,46.38,5.29,21.99,0.85,0.0,-0.118,0
1.0,301,75.36,-15.9,11.86,0.161,0.0,-0.004,0
1.0,302,83.12,-17.37,11.78,0.246,0.0,-0.005,0
1.0,303,103.41,-20.65,22.06,0.85,0.0,0.002,0
1.5,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
1.5,296,49.84,6.51,29.76,0.09,0.0,0.142,0
1.5,297,51.12,14.43,28.74,0.243,0.0,-0.021,0
1.5,299,32.51,-6.24,29.87,0.051,0.0,-0.169,0
1.5,300,46.65,8.97,29.8,0.082,0.0,-0.111,0
1.5,301,73.9,-15.61,7.76,0.0,1.0,-0.002,0
1.5,302,81.5,-17.08,11.83,0.171,0.0,-0.014,0
1.5,303,99.75,-20.09,29.86,0.053,0.0,-0.001,0
2.0,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
2.0,296,49.98,2.47,29.09,0.358,0.0,0.234,0
2.0,297,50.19,10.7,26.2,0.298,0.0,-0.004,0
2.0,299,28.46,-6.17,29.15,0.341,0.0,-0.048,0
2.0,300,47.33,12.96,29.14,0.346,0.0,-0.031,0
2.0,301,73.33,-15.5,0.0,0.0,1.0,-0.002,0
2.0,302,79.89,-16.78,11.24,0.0,1.0,-0.006,0
2.0,303,95.96,-19.5,23.78,0.0,0.7,-0.003,0
2.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
2.51,296,51.14,-1.38,29.0,0.396,0.0,0.266,0
2.51,297,49.14,7.35,26.33,0.85,0.0,-0.04,0
2.51,299,24.43,-5.73,29.11,0.357,0.0,-0.022,0
2.51,300,48.17,16.93,29.1,0.36,0.0,-0.011,0
2.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
2.51,302,78.86,-16.59,3.91,0.0,1.0,-0.004,0
2.51,303,93.27,-19.08,15.57,0.0,0.7,-0.001,0
3.01,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
3.01,296,53.42,-4.68,29.02,0.397,0.0,0.247,0
3.01,297,47.53,3.67,28.93,0.412,0.0,-0.087,0
3.01,299,20.42,-5.13,29.1,0.358,0.0,-0.006,0
3.01,300,49.04,20.88,29.1,0.359,0.0,-0.002,0
3.01,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
3.01,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
3.01,303,91.52,-18.8,11.87,0.156,0.0,-0.004,0
3.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
3.51,296,56.6,-7.15,29.08,0.37,0.0,0.251,0
3.51,297,45.36,0.28,29.09,0.365,0.0,-0.133,0
3.51,300,49.93,24.83,29.1,0.359,0.0,-0.001,0
3.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
3.51,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
3.51,303,89.9,-18.54,11.82,0.181,0.0,-0.002,0
4.01,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
4.01,296,60.27,-8.81,29.09,0.366,0.0,0.137,0
4.01,297,42.5,-2.55,29.07,0.373,0.0,-0.161,0
4.01,300,50.82,28.77,29.1,0.359,0.0,0.0,0
4.01,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
4.01,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
4.01,303,88.27,-18.27,11.82,0.181,0.0,-0.001,0
4.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
4.51,296,64.18,-9.9,29.09,0.362,0.0,0.044,0
4.51,297,39.04,-4.63,29.05,0.383,0.0,-0.175,0
4.51,300,51.72,32.73,29.1,0.359,0.0,-0.001,0
4.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
4.51,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
4.51,303,86.65,-18.0,11.82,0.181,0.0,-0.009,0
5.01,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
5.01,296,68.12,-10.82,29.1,0.359,0.0,0.007,0
5.01,297,35.22,-5.9,29.05,0.385,0.0,-0.165,0
5.01,300,52.62,36.68,29.1,0.359,0.0,0.0,0
5.01,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
5.01,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
5.01,303,85.06,-17.72,10.32,0.0,1.0,-0.004,0
5.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
5.51,296,72.09,-11.69,29.1,0.358,0.0,0.004,0
5.51,297,31.19,-6.31,29.12,0.352,0.0,-0.115,0
5.51,300,53.52,40.63,29.1,0.359,0.0,0.0,0
5.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
5.51,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
5.51,303,84.16,-17.57,2.99,0.0,1.0,-0.003,0
6.01,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
6.01,296,76.04,-12.5,29.11,0.358,0.0,0.007,0
6.01,297,27.17,-6.08,29.08,0.369,0.0,-0.073,0
6.01,300,54.42,44.57,29.1,0.359,0.0,0.0,0
6.01,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
6.01,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
6.01,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
6.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
6.51,296,80.02,-13.27,29.1,0.359,0.0,0.012,0
6.51,297,23.15,-5.55,29.1,0.361,0.0,-0.02,0
6.51,300,55.32,48.52,29.1,0.359,0.0,0.0,0
6.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
6.51,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
6.51,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
7.01,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
7.01,296,84.01,-13.99,29.1,0.359,0.0,0.012,0
7.01,300,56.22,52.48,29.1,0.359,0.0,-0.0,0
7.01,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
7.01,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
7.01,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
7.51,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
7.51,296,88.01,-14.67,29.1,0.359,0.0,0.002,0
7.51,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
7.51,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
7.51,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
8.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
8.02,296,91.99,-15.33,29.1,0.359,0.0,0.002,0
8.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
8.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
8.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
8.52,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
8.52,296,95.99,-15.97,29.1,0.358,0.0,0.002,0
8.52,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
8.52,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
8.52,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
9.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
9.02,296,100.01,-16.6,29.1,0.359,0.0,0.001,0
9.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
9.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
9.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
9.52,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
9.52,296,104.0,-17.23,29.1,0.359,0.0,0.001,0
9.52,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
9.52,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
9.52,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
10.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
10.02,296,107.99,-17.85,29.1,0.359,0.0,-0.0,0
10.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
10.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
10.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
10.52,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
10.52,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
10.52,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
10.52,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
11.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
11.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
11.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
11.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
11.52,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
11.52,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
11.52,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
11.52,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
12.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
12.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
12.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
12.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
12.52,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
12.52,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
12.52,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
12.52,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
13.02,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
13.02,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
13.02,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
13.02,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
13.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
13.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
13.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
13.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
14.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
14.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
14.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
14.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
14.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
14.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
14.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
14.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
15.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
15.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
15.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
15.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
15.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
15.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
15.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
15.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
16.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
16.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
16.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
16.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
16.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
16.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
16.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
16.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
17.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
17.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
17.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
17.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
17.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
17.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
17.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
17.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
18.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
18.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
18.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
18.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
18.53,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
18.53,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
18.53,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
18.53,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
19.03,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
19.03,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
19.03,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
19.03,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
19.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
19.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
19.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
19.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
20.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
20.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
20.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
20.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
20.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
20.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
20.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
20.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
21.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
21.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
21.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
21.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
21.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
21.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
21.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
21.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
22.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
22.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
22.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
22.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
22.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
22.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
22.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
22.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
23.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
23.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
23.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
23.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
23.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
23.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
23.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
23.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
24.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
24.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
24.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
24.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
24.54,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
24.54,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
24.54,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
24.54,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
25.04,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
25.04,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
25.04,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
25.04,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
25.55,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
25.55,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
25.55,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
25.55,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
26.05,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
26.05,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
26.05,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
26.05,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
26.55,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
26.55,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
26.55,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
26.55,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
27.05,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
27.05,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
27.05,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
27.05,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
27.55,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
27.55,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
27.55,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
27.55,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
28.06,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
28.06,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
28.06,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
28.06,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
28.56,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
28.56,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
28.56,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
28.56,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
29.06,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
29.06,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
29.06,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
29.06,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
29.56,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
29.56,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
29.56,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
29.56,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
30.06,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
30.06,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
30.06,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
30.06,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
30.56,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
30.56,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
30.56,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
30.56,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
31.06,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
31.06,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
31.06,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
31.06,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
31.56,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
31.56,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
31.56,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
31.56,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
32.07,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
32.07,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
32.07,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
32.07,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
32.57,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
32.57,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
32.57,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
32.57,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
33.07,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
33.07,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
33.07,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
33.07,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
33.57,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
33.57,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
33.57,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
33.57,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
34.07,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
34.07,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
34.07,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
34.07,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
34.57,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
34.57,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
34.57,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
34.57,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
35.07,295,67.98,-14.41,0.0,0.0,0.0,0.0,0
35.07,301,73.33,-15.5,0.0,0.0,1.0,-0.001,0
35.07,302,78.72,-16.57,0.0,0.0,1.0,-0.004,0
35.07,303,84.1,-17.56,0.0,0.0,1.0,-0.003,0
